"Breast cancer screening. Female. Average-risk, with less than 15% lifetime risk of breast cancer",,,
Bone scan hand,Usually not appropriate,☢☢☢ 1-10 mSv,
"Initial radiographs showing metacarpophalangeal, proximal interphalangeal, or distal interphalangeal joint malalignment in the absence of fracture. Next imaging study.",6,,7
US hand,Usually appropriate,O 0 mSv,O 0 mSv [ped]
MRI hand without IV contrast,Usually appropriate,O 0 mSv,O 0 mSv [ped]
MRI hand without and with IV contrast,Usually not appropriate,O 0 mSv,O 0 mSv [ped]
CT hand with IV contrast,Usually not appropriate,☢ <0.1 mSv,
CT hand without and with IV contrast,Usually not appropriate,☢ <0.1 mSv,
CT hand without IV contrast,Usually not appropriate,☢ <0.1 mSv,
Bone scan hand,Usually not appropriate,☢☢☢ 1-10 mSv,
Suspect penetrating trauma with a foreign body in the soft tissues in the hand or wrist. Initial radiographs are negative. Next imaging study.,7,,7
US area of interest,Usually appropriate,O 0 mSv,O 0 mSv [ped]
CT area of interest without IV contrast,Usually appropriate,Varies,Varies
MRI area of interest without IV contrast,May be appropriate,O 0 mSv,O 0 mSv [ped]
MRI area of interest without and with IV contrast,Usually not appropriate,O 0 mSv,O 0 mSv [ped]
Bone scan area of interest,Usually not appropriate,☢☢☢ 1-10 mSv,
CT area of interest with IV contrast,Usually not appropriate,Varies,Varies
CT area of interest without and with IV contrast,Usually not appropriate,Varies,Varies
Acute hip pain. Fall or minor trauma. Suspect fracture. Initial imaging.,10,,
Radiography pelvis,Usually appropriate,☢☢ 0.1-1mSv,☢☢ 0.03-0.3 mSv [ped]
Radiography hip,Usually appropriate,☢☢☢ 1-10 mSv,
Radiography pelvis and hips,Usually appropriate,☢☢☢ 1-10 mSv,☢☢☢☢ 3-10 mSv [ped]
US hip,Usually not appropriate,O 0 mSv,O 0 mSv [ped]
MRI pelvis and affected hip without and with IV contrast,Usually not appropriate,O 0 mSv,O 0 mSv [ped]
MRI pelvis and affected hip without IV contrast,Usually not appropriate,O 0 mSv,O 0 mSv [ped]
Bone scan hips,Usually not appropriate,☢☢☢ 1-10 mSv,
CT pelvis and hips with IV contrast,Usually not appropriate,☢☢☢ 1-10 mSv,
CT pelvis and hips without IV contrast,Usually not appropriate,☢☢☢ 1-10 mSv,
CT pelvis and hips without and with IV contrast,Usually not appropriate,☢☢☢☢ 10-30 mSv,
Acute hip pain. Fall or minor trauma. Negative radiographs. Suspect fracture. Next imaging study.,2,,7
MRI pelvis and affected hip without IV contrast,Usually appropriate,O 0 mSv,O 0 mSv [ped]
CT pelvis and hips without IV contrast,Usually appropriate,☢☢☢ 1-10 mSv,
US hip,Usually not appropriate,O 0 mSv,O 0 mSv [ped]
MRI pelvis and affected hip without and with IV contrast,Usually not appropriate,O 0 mSv,O 0 mSv [ped]
Bone scan hips,Usually not appropriate,☢☢☢ 1-10 mSv,
CT pelvis and hips with IV contrast,Usually not appropriate,☢☢☢ 1-10 mSv,
CT pelvis and hips without and with IV contrast,Usually not appropriate,☢☢☢☢ 10-30 mSv,
"Adult or child 5 years of age or older. Acute trauma to the ankle or acute trauma to the ankle with persistent pain for more than 1 week but less than 3 weeks. No exclusionary criteria present. Initial imaging. Patient meets the requirements for evaluation by the Ottawa Ankle Rules which are positive: 1. Inability to bear weight immediately after the injury, OR 2. Point tenderness over the medial malleolus, the posterior edge or inferior tip of the lateral malleolus, talus, or calcaneus, OR 3. Inability to ambulate for 4 steps in the emergency department.",8,,
Radiography ankle,Usually appropriate,☢ <0.1 mSv,
US ankle,Usually not appropriate,O 0 mSv,O 0 mSv [ped]
MRI ankle without and with IV contrast,Usually not appropriate,O 0 mSv,O 0 mSv [ped]
MRI ankle without IV contrast,Usually not appropriate,O 0 mSv,O 0 mSv [ped]
CT ankle with IV contrast,Usually not appropriate,☢ <0.1 mSv,
CT ankle without and with IV contrast,Usually not appropriate,☢ <0.1 mSv,
CT ankle without IV contrast,Usually not appropriate,☢ <0.1 mSv,
Bone scan ankle,Usually not appropriate,☢☢☢ 1-10 mSv,
"Adult or child 5 years of age or older. Acute trauma to the ankle. No exclusionary criteria present (eg, neurologically intact (including no peripheral neuropathy)). Patient meets the requirements for evaluation by the Ottawa Ankle Rules which are negative: No point tenderness over the malleoli, talus, or calcaneus on physical examination. Able to walk. Initial imaging.",2,,8
US ankle,Usually not appropriate,O 0 mSv,O 0 mSv [ped]
Radiography ankle,Usually not appropriate,☢ <0.1 mSv,
MRI ankle without and with IV contrast,Usually not appropriate,O 0 mSv,O 0 mSv [ped]
MRI ankle without IV contrast,Usually not appropriate,O 0 mSv,O 0 mSv [ped]
CT ankle with IV contrast,Usually not appropriate,☢ <0.1 mSv,
CT ankle without and with IV contrast,Usually not appropriate,☢ <0.1 mSv,
CT ankle without IV contrast,Usually not appropriate,☢ <0.1 mSv,
Bone scan ankle,Usually not appropriate,☢☢☢ 1-10 mSv,
"Adult or child 5 years of age or older. Acute trauma to the ankle. Exclusionary criteria are present (eg, neurologic disorder, neuropathy, or other). Patient does not meet requirements for evaluation by the Ottawa Ankle Rules. Initial imaging.",3,,9
Radiography ankle,Usually appropriate,☢ <0.1 mSv,
CT ankle without IV contrast,May be appropriate,☢ <0.1 mSv,
US ankle,Usually not appropriate,O 0 mSv,O 0 mSv [ped]
Radiography ankle stress views,Usually not appropriate,☢ <0.1 mSv,
MRI ankle without and with IV contrast,Usually not appropriate,O 0 mSv,O 0 mSv [ped]
MRI ankle without IV contrast,Usually not appropriate,O 0 mSv,O 0 mSv [ped]
CT ankle with IV contrast,Usually not appropriate,☢ <0.1 mSv,
CT ankle without and with IV contrast,Usually not appropriate,☢ <0.1 mSv,
Bone scan ankle,Usually not appropriate,☢☢☢ 1-10 mSv,
Adult or child 5 years of age or older. Acute trauma to the ankle with persistent pain for more than 1 week but less than 3 weeks. No exclusionary criteria present. Initial radiographs negative. Next study.,4,,9
MRI ankle without IV contrast,Usually appropriate,O 0 mSv,O 0 mSv [ped]
CT ankle without IV contrast,Usually appropriate,☢ <0.1 mSv,
Radiography ankle,May be appropriate,☢ <0.1 mSv,
Radiography ankle stress views,May be appropriate,☢ <0.1 mSv,
US ankle,Usually not appropriate,O 0 mSv,O 0 mSv [ped]
MRI ankle without and with IV contrast,Usually not appropriate,O 0 mSv,O 0 mSv [ped]
CT ankle with IV contrast,Usually not appropriate,☢ <0.1 mSv,
CT ankle without and with IV contrast,Usually not appropriate,☢ <0.1 mSv,
Bone scan ankle,Usually not appropriate,☢☢☢ 1-10 mSv,
Adult or child 5 years of age or older. Acute trauma to the ankle. No exclusionary criteria present. Radiographs demonstrate fracture or potential osteochondral injury. Next study.,5,,8
MRI ankle without IV contrast,Usually appropriate,O 0 mSv,O 0 mSv [ped]
CT ankle without IV contrast,Usually appropriate,☢ <0.1 mSv,
Radiography ankle Broden’s view,May be appropriate,☢ <0.1 mSv,
US ankle,Usually not appropriate,O 0 mSv,O 0 mSv [ped]
MRI ankle without and with IV contrast,Usually not appropriate,O 0 mSv,O 0 mSv [ped]
CT ankle with IV contrast,Usually not appropriate,☢ <0.1 mSv,
CT ankle without and with IV contrast,Usually not appropriate,☢ <0.1 mSv,
Bone scan ankle,Usually not appropriate,☢☢☢ 1-10 mSv,
Adult or child 5 years of age or older. Acute trauma to the ankle. Radiographs negative for osseous injury and physical examination or radiographs demonstrate alignment abnormality suggesting syndesmotic/ligamentous injury or dislocation. Next study.,6,,9
Radiography ankle stress views,Usually appropriate,☢ <0.1 mSv,
Radiography leg,Usually appropriate,☢ <0.1 mSv,
MRI ankle without IV contrast,Usually appropriate,O 0 mSv,O 0 mSv [ped]
CT ankle without IV contrast,Usually appropriate,☢ <0.1 mSv,
US ankle,Usually not appropriate,O 0 mSv,O 0 mSv [ped]
MRI ankle without and with IV contrast,Usually not appropriate,O 0 mSv,O 0 mSv [ped]
CT ankle with IV contrast,Usually not appropriate,☢ <0.1 mSv,
CT ankle without and with IV contrast,Usually not appropriate,☢ <0.1 mSv,
Bone scan ankle,Usually not appropriate,☢☢☢ 1-10 mSv,
Adult or child older than 5 years of age. Acute trauma to the foot. Ottawa rules can be evaluated without exclusionary criteria. Ottawa rules are negative. No suspected abnormalities in regions not evaluated by the Ottawa rules. Initial imaging.,7,,
US foot,Usually not appropriate,O 0 mSv,O 0 mSv [ped]
Radiography foot,Usually not appropriate,☢ <0.1 mSv,☢ <0.03 mSv [ped]
MRI foot without and with IV contrast,Usually not appropriate,O 0 mSv,O 0 mSv [ped]
MRI foot without IV contrast,Usually not appropriate,O 0 mSv,O 0 mSv [ped]
CT foot with IV contrast,Usually not appropriate,☢ <0.1 mSv,☢☢ 0.03-0.3 mSv [ped]
CT foot without and with IV contrast,Usually not appropriate,☢ <0.1 mSv,☢☢ 0.03-0.3 mSv [ped]
CT foot without IV contrast,Usually not appropriate,☢ <0.1 mSv,☢☢ 0.03-0.3 mSv [ped]
Adult or child older than 5 years of age. Acute trauma to the foot. Ottawa rules can be evaluated without exclusionary criteria. Ottawa rules are positive. Initial imaging.,2,,8
Radiography foot,Usually appropriate,☢ <0.1 mSv,☢ <0.03 mSv [ped]
Radiography foot with weightbearing,Usually appropriate,☢ <0.1 mSv,☢ <0.03 mSv [ped]
US foot,Usually not appropriate,O 0 mSv,O 0 mSv [ped]
MRI foot without and with IV contrast,Usually not appropriate,O 0 mSv,O 0 mSv [ped]
MRI foot without IV contrast,Usually not appropriate,O 0 mSv,O 0 mSv [ped]
CT foot with IV contrast,Usually not appropriate,☢ <0.1 mSv,☢☢ 0.03-0.3 mSv [ped]
CT foot without and with IV contrast,Usually not appropriate,☢ <0.1 mSv,☢☢ 0.03-0.3 mSv [ped]
CT foot without IV contrast,Usually not appropriate,☢ <0.1 mSv,☢☢ 0.03-0.3 mSv [ped]
Adult or child older than 5 years of age. Acute trauma to the foot. Ottawa rules cannot be evaluated due to exclusionary criteria. Initial imaging.,3,,7
Radiography foot,Usually appropriate,☢ <0.1 mSv,☢ <0.03 mSv [ped]
CT foot without IV contrast,May be appropriate,☢ <0.1 mSv,☢☢ 0.03-0.3 mSv [ped]
US foot,Usually not appropriate,O 0 mSv,O 0 mSv [ped]
MRI foot without and with IV contrast,Usually not appropriate,O 0 mSv,O 0 mSv [ped]
MRI foot without IV contrast,Usually not appropriate,O 0 mSv,O 0 mSv [ped]
CT foot with IV contrast,Usually not appropriate,☢ <0.1 mSv,☢☢ 0.03-0.3 mSv [ped]
CT foot without and with IV contrast,Usually not appropriate,☢ <0.1 mSv,☢☢ 0.03-0.3 mSv [ped]
"Adult or child older than 5 years of age. Acute trauma to the foot. Ottawa rules can be evaluated without exclusionary criteria. Ottawa rules are negative. Suspected pathology in an anatomic area not addressed by Ottawa rules (not involving the midfoot; eg, metatarsal-phalangeal joint, metatarsal, toe, tendon, etc). Initial imaging.",4,,9
Radiography foot,Usually appropriate,☢ <0.1 mSv,☢ <0.03 mSv [ped]
Radiography foot with weightbearing,Usually appropriate,☢ <0.1 mSv,☢ <0.03 mSv [ped]
CT foot without IV contrast,May be appropriate (Disagreement),☢ <0.1 mSv,☢☢ 0.03-0.3 mSv [ped]
US foot,Usually not appropriate,O 0 mSv,O 0 mSv [ped]
Fluoroscopy foot,Usually not appropriate,☢ <0.1 mSv,☢ <0.03 mSv [ped]
MRI foot without and with IV contrast,Usually not appropriate,O 0 mSv,O 0 mSv [ped]
MRI foot without IV contrast,Usually not appropriate,O 0 mSv,O 0 mSv [ped]
CT foot with IV contrast,Usually not appropriate,☢ <0.1 mSv,☢☢ 0.03-0.3 mSv [ped]
CT foot without and with IV contrast,Usually not appropriate,☢ <0.1 mSv,☢☢ 0.03-0.3 mSv [ped]
"Adult or child older than 5 years of age. Acute trauma to the foot. Suspect Lisfranc injury, tendon injury, or occult fracture or dislocation. Radiographs are normal or equivocal. Next imaging study.",5,,6
MRI foot without IV contrast,Usually appropriate,O 0 mSv,O 0 mSv [ped]
CT foot without IV contrast,Usually appropriate,☢ <0.1 mSv,☢☢ 0.03-0.3 mSv [ped]
US foot,May be appropriate,O 0 mSv,O 0 mSv [ped]
MRI foot without and with IV contrast,Usually not appropriate,O 0 mSv,O 0 mSv [ped]
CT foot with IV contrast,Usually not appropriate,☢ <0.1 mSv,☢☢ 0.03-0.3 mSv [ped]
CT foot without and with IV contrast,Usually not appropriate,☢ <0.1 mSv,☢☢ 0.03-0.3 mSv [ped]
Adult or child older than 5 years of age. Acute trauma to the foot. Suspect penetrating trauma with a foreign body. Radiographs of the foot are negative. Next imaging study.,6,,6
US foot,Usually appropriate,O 0 mSv,O 0 mSv [ped]
MRI foot without IV contrast,May be appropriate,O 0 mSv,O 0 mSv [ped]
CT foot without IV contrast,May be appropriate,☢ <0.1 mSv,☢☢ 0.03-0.3 mSv [ped]
MRI foot without and with IV contrast,Usually not appropriate,O 0 mSv,O 0 mSv [ped]
CT foot with IV contrast,Usually not appropriate,☢ <0.1 mSv,☢☢ 0.03-0.3 mSv [ped]
CT foot without and with IV contrast,Usually not appropriate,☢ <0.1 mSv,☢☢ 0.03-0.3 mSv [ped]
"Adult or child 5 years of age or older. Fall or acute twisting trauma to the knee. No focal tenderness, no effusion, able to walk. Initial imaging.",11,,
Radiography knee,May be appropriate,☢ <0.1 mSv,☢ <0.03 mSv [ped]
US knee,Usually not appropriate,O 0 mSv,O 0 mSv [ped]
MR arthrography knee,Usually not appropriate,O 0 mSv,O 0 mSv [ped]
MRA knee without and with IV contrast,Usually not appropriate,O 0 mSv,O 0 mSv [ped]
MRA knee without IV contrast,Usually not appropriate,O 0 mSv,O 0 mSv [ped]
MRI knee without and with IV contrast,Usually not appropriate,O 0 mSv,O 0 mSv [ped]
MRI knee without IV contrast,Usually not appropriate,O 0 mSv,O 0 mSv [ped]
